18	3	[14]	当引用函数或子例程时，实际参数与虚拟参数关联。在过程引用中，实际参数列表标识列表中提供的实际参数与子程序虚拟参数之间的对应关系
19	4.5	[26]	百度计
21	5	[28]	重复，终止测试，最终终止，发生下
20	5	[13]	没有基例，或未正确写入的递归步骤不收敛在基例上将导致无限递归。
10	3.5	[15]	创建类时调用构造函数，可随时调用函数。
18	5	[18]	无需复制整个数据点即可传递大型数据项，从而减少执行时间和所需的内存空间不足<br>
18	4.5	[9]	不必复制东西。
6	3.5	[18]	在使用之前，在同一范围内的任何地方
15	3	[20]	函数签名包括函数的返回类型、参数和分号。
18	3.5	[27]	提供直接访问和修改调用方参数数据的函数功能
12	5	[29]	尽可能多的你想要的
4	5	[20]	主要功能
6	2.5	[13]	变量通常在代码模块的开头C++声明。
2	5	[18]	编码和精炼
6	5	[21]	全局变量在代码正文中声明。局部变量在要使用的函数中声明（除非传递函数是变量）。变量在使用前应始终声明。
3	3.5	[14]	对于一个封装来说，对象内部的变量值是私有的，除非编写方法将信息传递到对象之外。以及继承，其中每个子类继承其超级类的所有变量和方法。 书中的示例包括 obj 时钟以及 obj 闹钟如何仍然使用第一类的时钟。
13	5	[26]	在函数原型中，包括返回类型、函数的名称及其参数（如果需要）。<br><br>函数定义中编写函数将执行哪些项代码。
4	5	[24]	国际主（）
1	5	[31]	模拟所需软件产品部分行为的程序。
5	4.5	[7]	用于保存程序中使用的信息的占位符...<br>例如：<br>int 可以容纳：1、2、3、4、68、72、256 等<br>浮动可以保持：1.54、55.55、1.24、5.657、8.8123 等<br>字符可以容纳： A， B， C， D， E， F， ！， 4， 5， 6， P <br>
13	5	[25]	函数原型告诉编译器函数名称、其返回类型及其参数的类型，其中函数定义实际实现成员函数。
9	5	[16]	在函数定义的主体中声明的变量不能在函数之外使用。<br><br>该类的成员函数才能访问数据成员。
18	5	[16]	它直接提供访问和修改调用方的参数数据。它消除了复制大量数据的价值开销
5	4	[21]	指向内存中位置的指针。
11	5	[1]	当一个人没有明确说明时。
13	4	[2]	函数原型用于将编译器引用到稍后将定义的函数，函数定义是实际函数本身，包含返回类型、参数等。
2	3	[21]	精炼。
21	5	[24]	两者都依赖于重复，都有一个基例，两者都可以变成无限循环。任何递归也可以通过迭代来解决。
6	3	[5]	在函数 main（） 中，然后再使用变量。
18	3.5	[31]	使调用函数能够直接访问和修改调用方™的参数数据。
2	1.5	[27]	除设置程序要求外，所有阶段都受到影响。 如果测试失败，它可以更改程序的整个设计、实现等以及最终结果。
2	5	[2]	精炼和编码
10	3	[11]	构造函数用于创建可用于程序主函数的对象。 这可能与它一起执行代码，也可能不执行代码。<br><br>一个函数是一组代码，在调用时执行，但不会创建新对象。
1	3.5	[6]	在原型程序中解决高风险问题，以确保程序可行。 原型也可用于向公司显示软件可能进行编程。<br><br>
21	5	[4]	迭代和递归有许多相似之处：两者都基于控制语句、涉及重复、涉及终止测试、逐渐接近终止并可能发生无限。
10	4.5	[3]	构造函数通常用于实例化数据成员和分配资源，例如内存、文件等。 此外，构造函数不能返回值。 函数是可能全局定义的操作。
7	5	[15]	while 循环是预检查（它会在 while 块内执行代码之前检查条件语句）<br><br>当循环是后检查时检查（它检查条件后块执行，它至少运行一次，无论条件语句是什么）
16	5	[31]	文件范围。
14	3.5	[23]	标题文件声明类成员函数。
16	4.5	[26]	整个代码
21	5	[19]	他们都使用重复，控件或测试终止，两者都可以无限重复，如果定义不正确。
10	4	[2]	每当创建类的实例时，都会自动调用构造函数，用户必须显式调用函数。
7	5	[26]	while 循环首先检查条件是否为 true，如果为 true，它将执行语句。<br>一下， 而循环在检查条件之前执行语句。如果条件为真， 它会再次执行语句。而循环将执行语句至少一次。
10	5	[8]	与常规函数不同，构造函数仅在创建对象时™对象的数据。构造函数还必须与 类同名，并且不能返回任何值。<br>
13	4.5	[9]	原型仅显示返回类型和必要参数。该定义包括这些参数的名称，并定义对象实际能够执行哪些操作。
5	5	[28]	变量是计算机内存中的值可以存储的位置<br><br>供程序使用。
8	2	[6]	对我们来说，它通常是一个集，获取，和显示Messge或其他消息，告诉你什么属性类有，但不显示其实现。您可以在自己的类定义中包含任何您想要的内容。
4	5	[5]	函数主（）。
16	4.5	[20]	整个程序。
12	5	[12]	无限
7	5	[28]	A 做...while 循环将始终执行至少一次，则一<br><br>，具体取决于条件。
2	3.5	[1]	精炼阶段、生产阶段和维护阶段。<br><br>
9	3.5	[22]	只能在其声明范围内访问局部变量。
14	3	[12]	创建一个 comon 区域以包含可重用函数。
11	5	[13]	C++构造函数将创建默认构造函数，当没有其他构造函数存在时。
7	5	[14]	）） 一段时间和做...而声明？<br>执行，而构造由代码块和条件组成。首先，执行块中的代码，然后评估条件，直到证明为 false。While 循环之间的区别在于，它在执行块中的代码之前测试条件。<br>
20	4	[12]	没有适当的案例离开递归
8	5	[22]	数据成员和成员函数。
9	4	[14]	数据成员封装在类或对象中，它是静态的，可以由该类的所有实例共享。<br>然而，局部变量只从声明它的函数或块使用，而不是整个类。
1	2.5	[9]	解决创建程序中的主要问题。没有办法解释程序中所有可能的 Bug，但可以证明程序是有形的。
2	3.5	[17]	测试、精炼、生产和维护。
8	5	[28]	属于类的函数和数据成员
2	2.5	[10]	细化、构建和过渡。
16	5	[28]	可由源文件中遵循其声明或定义的任何函数引用
4	5	[28]	C++程序开始在主函数执行。
15	4.5	[3]	函数签名由函数原型组成。 这将告诉您有关函数、其名称、参数、函数位于什么范围和其他杂项信息的一般信息。
14	5	[17]	头文件是用于存储原型函数和数据成员列表的文件。
2	4.5	[8]	验证、编码、优化解决方案和维护都受测试阶段的影响。
19	5	[28]	按参数的数量和类型
3	3.5	[21]	数据封装概念，使用函数或方法来操作数据。
16	4.5	[17]	程序内的所有函数均可访问它
3	5	[19]	面向对象编程的主要优点是数据抽象、更易于维护和可重新可用性。
7	5	[12]	while 语句将仅在满足语句时处理， 而 do...而将始终处理一次，则仅在满足语句时继续。
8	5	[23]	类定义通常包含函数及其数据成员
14	3	[5]	头文件的主要作用是它用于在各种文件之间共享信息。
13	3.5	[16]	functgion 原型是函数的声明，而函数定义指定函数的作用
9	4	[2]	数据成员是类的永久属性，当成员函数的范围结束时，成员函数内的局部变量将丢失。
13	5	[11]	函数定义是定义放置在 [ 括号中确定该函数操作的函数的代码。<br><br>一个函数原型显示函数的公共接口，而不公开实现。 它显示参数的名称、返回类型和类型。
9	2.5	[5]	字段变量是声明为类成员的变量。局部变量是声明方法的局部变量。
16	4.5	[18]	在整个程序执行
18	3.5	[28]	如果通过引用传递，可以修改值，而不是在无法更改值的通过值传递值时修改值
9	5	[15]	数据成员在类中的任意位置都可以访问，而成员函数中的 i 局部变量仅在该特定函数中可访问，并在函数退出后释放。
1	3	[28]	原型程序给出了最终产品将做什么的一般想法，<br><br>没有时间和精力来写出整个程序。
